Year-Month,District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses,rainfall_river,rainfall_district,riverlevel_district
438,15,122.8,4,47.51064,2,0,0.7150212857142857,5.09,4.766808571428571,167.3,5834.306592,1842.0,712.6596000000001
439,15,133.20000000000002,1,62.729600000000005,0,0,0.8355514285714287,5.09,5.570342857142858,167.3,8355.582720000002,1998.0000000000002,940.9440000000001
439,15,133.20000000000002,4,47.60216,0,0,0.7545115714285715,5.09,5.030077142857143,167.3,6340.607712000001,1998.0000000000002,714.0323999999999
443,15,10.6,1,58.1936,0,0,1.11,2.2,2.343342857142857,23.43342857142857,616.85216,159.0,872.904
443,15,10.6,4,46.17656,0,0,1.11,2.2,1.914162857142857,21.82,489.471536,159.0,692.6484
444,15,3.0,1,57.768,0,0,1.11,2.2,2.1381428571428573,21.82,173.304,45.0,866.52
444,15,3.0,4,46.0428,0,0,1.11,2.2,1.7193857142857143,21.82,138.1284,45.0,690.642
446,15,284.3,1,66.68284666666668,1,0,1.4233545357142858,4.74451511904762,9.48903023809524,94.8903023809524,18957.933307333336,4264.5,1000.2427000000001
446,15,284.3,4,49.084046666666666,1,0,1.32907525,4.430250833333334,8.860501666666668,88.60501666666667,13954.594467333334,4264.5,736.2607
447,15,74.6,1,61.0888,0,0,1.11,2.2,4.046742857142857,40.46742857142857,4557.22448,1119.0,916.332
447,15,74.6,4,47.08648,0,0,1.11,2.2,3.54666,35.46660000000001,3512.6514079999997,1119.0,706.2972
448,15,195.8,1,64.38774666666667,0,0,1.11,3.597281190476191,7.194562380952382,71.94562380952382,12607.120797333335,2937.0,965.8162000000001
448,15,195.8,4,48.204946666666665,0,0,1.11,3.30830261904762,6.616605238095239,66.1660523809524,9438.528557333333,2937.0,723.0742
449,15,240.8,1,65.55474666666667,1,0,1.2541861428571428,4.180620476190477,8.361240952380953,83.61240952380953,15785.582997333337,3612.0,983.3212000000001
449,15,240.8,4,48.65194666666667,1,0,1.1636354285714283,3.8787847619047615,7.757569523809523,77.57569523809524,11715.388757333334,3612.0,729.7792000000001
450,15,109.8,1,62.0744,0,0,1.11,2.4809714285714284,4.961942857142857,49.61942857142857,6815.76912,1647.0,931.116
450,15,109.8,4,47.39624,0,0,1.11,2.2188614285714285,4.437722857142857,44.37722857142857,5204.107152,1647.0,710.9436
451,15,129.2,1,62.6176,0,0,1.11,2.733171428571428,5.466342857142856,54.66342857142856,8090.19392,1937.9999999999998,939.264
451,15,129.2,4,47.56696,0,0,1.11,2.4644099999999995,4.928819999999999,49.2882,6145.651231999999,1937.9999999999998,713.5044
452,15,5.6000000000000005,1,57.9136,0,0,1.11,2.2,2.208342857142857,22.083428571428573,324.31616,84.00000000000001,868.7040000000001
452,15,5.6000000000000005,4,46.08856,0,0,1.11,2.2,1.7860200000000002,21.82,258.09593600000005,84.00000000000001,691.3284
454,15,2.2,1,57.7232,0,0,0.3174814285714286,1.0582714285714283,2.116542857142857,21.16542857142857,126.99104000000001,33.0,865.848
454,15,2.2,4,46.02872,0,0,0.2548324285714285,0.8494414285714286,1.6988828571428571,16.98882857142857,101.26318400000001,33.0,690.4308
455,15,2.4,1,57.7344,0,0,0.3182914285714285,1.060971428571429,2.1219428571428574,21.219428571428573,138.56256,36.0,866.016
455,15,2.4,4,46.03224,0,0,0.2556012857142857,0.8520042857142858,1.7040085714285715,17.040085714285716,110.477376,36.0,690.4836
457,15,36.6,1,59.6496,0,0,0.4568014285714286,1.5226714285714285,3.045342857142857,30.45342857142857,2183.17536,549.0,894.744
457,15,36.6,4,46.63416,0,0,0.3870758571428572,1.290252857142857,2.580505714285714,25.805057142857144,1706.8102560000002,549.0,699.5124000000001
458,15,121.2,1,62.393600000000006,0,0,0.7887514285714285,2.6291714285714285,5.258342857142857,52.58342857142857,7562.104320000001,1818.0,935.9040000000001
458,15,121.2,4,47.49656,0,0,0.7089458571428572,2.363152857142857,4.726305714285715,47.26305714285714,5756.583072,1818.0,712.4484
459,15,127.2,1,62.561600000000006,0,0,0.8121514285714286,2.707171428571429,5.414342857142858,54.14342857142857,7957.8355200000005,1908.0,938.4240000000001
459,15,127.2,4,47.54936,0,0,0.7317287142857143,2.4390957142857146,4.878191428571429,48.78191428571429,6048.278592000001,1908.0,713.2404
460,15,199.1,1,64.47332666666667,0,0,1.0920178214285714,3.640059404761904,7.280118809523809,72.80118809523809,12836.639339333333,2986.5,967.0998999999999
460,15,199.1,4,48.23772666666667,1,0,1.005041392857143,3.350137976190476,6.700275952380952,67.00275952380952,9604.131379333334,2986.5,723.5659
461,15,128.8,1,62.6064,0,0,0.8183914285714285,2.7279714285714283,5.4559428571428565,54.55942857142857,8063.704320000001,1932.0000000000002,939.096
461,15,128.8,4,47.56344,0,0,0.7378041428571429,2.4593471428571427,4.9186942857142855,49.18694285714286,6126.171072,1932.0000000000002,713.4516
462,15,234.9,1,65.40174,1,0,1.2312414642857143,4.104138214285714,8.208276428571429,82.08276428571429,15362.868726,3523.5,981.0261
462,15,234.9,4,48.59334,0,0,1.1411964642857144,3.8039882142857135,7.607976428571429,76.07976428571429,11414.575566,3523.5,728.9001
463,15,27.2,1,59.1232,0,0,0.4187314285714285,1.3957714285714284,2.791542857142857,27.91542857142857,1608.15104,408.0,886.848
463,15,27.2,4,46.468720000000005,0,0,0.3509395714285714,1.1697985714285717,2.339597142857143,23.39597142857143,1263.949184,408.0,697.0308000000001
467,15,4.2,1,57.8352,0,0,3.82,7.14,2.1705428571428573,102.96,242.90784000000002,63.0,867.528
467,15,4.2,4,46.06392,0,0,3.82,7.14,1.7501400000000005,102.96,193.468464,63.0,690.9588
468,15,12.3,1,58.2888,0,0,3.82,7.14,2.389242857142857,102.96,716.9522400000001,184.5,874.332
468,15,12.3,4,46.20648,0,0,3.82,7.14,1.9577314285714285,102.96,568.339704,184.5,693.0971999999999
469,15,7.3,1,58.0088,0,0,3.82,7.14,2.254242857142857,102.96,423.46424,109.5,870.1320000000001
469,15,7.3,4,46.118480000000005,0,0,3.82,7.14,1.829588571428572,102.96,336.66490400000004,109.5,691.7772000000001
470,15,105.0,1,61.940000000000005,0,0,3.82,7.14,4.837142857142858,102.96,6503.700000000001,1575.0,929.1
470,15,105.0,4,47.354,0,0,3.82,7.14,4.3162142857142864,102.96,4972.17,1575.0,710.31
471,15,324.6,1,67.09,2,1,7.883303571428573,26.277678571428574,52.55535714285715,525.5535714285716,21777.414000000004,4869.0,1006.35
471,15,324.6,4,49.24,2,1,7.405178571428571,24.683928571428574,49.36785714285715,493.6785714285714,15983.304000000002,4869.0,738.6
472,15,246.7,1,65.70775333333333,1,0,3.82,7.14,8.514205476190476,102.96,16210.102747333332,3700.5,985.6162999999999
472,15,246.7,4,48.71055333333334,1,0,3.82,7.14,7.90716261904762,102.96,12016.893507333334,3700.5,730.6583
473,15,320.3,1,67.09,2,1,7.802678571428572,26.008928571428577,52.01785714285715,520.1785714285716,21488.927000000003,4804.5,1006.35
473,15,320.3,4,49.24,2,1,7.324553571428572,24.415178571428573,48.830357142857146,488.3035714285714,15771.572000000002,4804.5,738.6
474,15,106.0,1,61.968,0,0,3.82,7.14,4.863142857142857,102.96,6568.608,1590.0,929.5200000000001
474,15,106.0,4,47.3628,0,0,3.82,7.14,4.341528571428571,102.96,5020.4568,1590.0,710.442
475,15,25.2,1,59.0112,0,0,3.82,7.14,2.737542857142857,102.96,1487.08224,378.0,885.168
475,15,25.2,4,46.43352,0,0,3.82,7.14,2.2883400000000003,102.96,1170.124704,378.0,696.5028
478,15,26.0,1,59.056,0,0,0.4138714285714285,1.3795714285714284,2.759142857142857,27.591428571428565,1535.456,390.0,885.8399999999999
478,15,26.0,4,46.4476,0,0,0.3463264285714286,1.1544214285714285,2.308842857142857,23.08842857142857,1207.6376,390.0,696.714
480,15,7.0,1,57.992,0,0,0.3369214285714286,1.1230714285714285,2.246142857142857,22.46142857142857,405.94399999999996,105.0,869.88
480,15,7.0,4,46.1132,0,0,0.273285,0.91095,1.8219000000000003,18.219,322.7924,105.0,691.698
481,15,11.6,1,58.2496,0,0,0.3555514285714286,1.1851714285714283,2.370342857142857,23.70342857142857,675.6953599999999,174.0,873.744
481,15,11.6,4,46.19416,0,0,0.2909687142857142,0.9698957142857144,1.9397914285714288,19.39791428571429,535.8522559999999,174.0,692.9123999999999
482,15,39.6,1,59.8176,0,0,0.4689514285714286,1.5631714285714289,3.1263428571428573,31.263428571428577,2368.77696,594.0,897.264
482,15,39.6,4,46.68696,0,0,0.3986087142857142,1.3286957142857143,2.6573914285714286,26.573914285714284,1848.803616,594.0,700.3044
483,15,66.30000000000001,1,60.8564,0,0,0.5746414285714285,1.9154714285714287,3.8309428571428574,38.30942857142857,4034.7793200000006,994.5000000000002,912.846
483,15,66.30000000000001,4,47.01344,0,0,0.5004827142857144,1.6682757142857143,3.336551428571429,33.36551428571429,3116.9910720000007,994.5000000000002,705.2016000000001
484,15,217.5,1,64.9505,1,0,1.163574107142857,3.878580357142857,7.757160714285714,77.57160714285713,14126.733750000001,3262.5,974.2575
484,15,217.5,4,48.4205,1,0,1.0750205357142857,3.583401785714285,7.16680357142857,71.66803571428571,10531.45875,3262.5,726.3075
485,15,325.1,1,67.09,2,1,7.892678571428572,26.308928571428574,52.61785714285715,526.1785714285714,21810.959000000003,4876.5,1006.35
485,15,325.1,4,49.24,2,1,7.414553571428572,24.71517857142857,49.43035714285714,494.3035714285714,16007.924,4876.5,738.6
486,15,361.8,1,67.09,2,1,8.580803571428572,28.602678571428577,57.20535714285715,572.0535714285714,24273.162,5427.0,1006.35
486,15,361.8,4,49.24,2,1,8.102678571428573,27.008928571428577,54.01785714285715,540.1785714285716,17815.032000000003,5427.0,738.6
487,15,92.4,1,61.5872,0,0,0.6764314285714286,2.254771428571429,4.509542857142858,45.09542857142858,5690.65728,1386.0,923.808
487,15,92.4,4,47.24312,0,0,0.5995881428571428,1.998627142857143,3.997254285714286,39.972542857142855,4365.264288,1386.0,708.6468
488,15,3.2,1,57.7792,0,0,0.3215314285714286,1.0717714285714286,2.143542857142857,21.435428571428574,184.89344000000003,48.0,866.6880000000001
488,15,3.2,4,46.04632,0,0,0.2586767142857142,0.8622557142857143,1.7245114285714287,17.245114285714287,147.34822400000002,48.0,690.6948
490,15,14.1,1,58.3896,0,0,2.36,7.23,2.437842857142857,222.8,823.29336,211.5,875.844
490,15,14.1,4,46.23816,0,0,2.36,7.23,2.003862857142857,222.8,651.9580559999999,211.5,693.5724
492,15,55.8,1,60.5624,0,0,2.36,7.23,3.557942857142857,222.8,3379.38192,837.0,908.4359999999999
492,15,55.8,4,46.92104,0,0,2.36,7.23,3.070751428571428,222.8,2618.194032,837.0,703.8156
493,15,91.7,1,61.5676,0,0,2.36,7.23,4.4913428571428575,222.8,5645.74892,1375.5,923.514
493,15,91.7,4,47.23696,0,0,2.36,7.23,3.9795342857142857,222.8,4331.629232,1375.5,708.5544000000001
494,15,186.9,1,64.15694,0,0,2.36,7.23,6.963819285714285,222.8,11990.932086,2803.5,962.3541000000001
494,15,186.9,4,48.11654,0,0,2.36,7.23,6.390947857142857,222.8,8992.981326000001,2803.5,721.7481
495,15,169.6,1,63.70829333333334,0,0,2.36,7.23,6.515296190476191,222.8,10804.926549333333,2544.0,955.6244
495,15,169.6,4,47.94469333333333,0,0,2.36,7.23,5.952310476190476,222.8,8131.419989333333,2544.0,719.1704
496,15,132.4,1,62.7072,0,0,2.36,7.23,5.549542857142857,222.8,8302.433280000001,1986.0,940.608
496,15,132.4,4,47.59512,0,0,2.36,7.23,5.009825714285714,222.8,6301.593888,1986.0,713.9268000000001
497,15,199.5,1,64.4837,0,0,2.36,7.23,7.290489285714285,222.8,12864.49815,2992.5,967.2555
497,15,199.5,4,48.2417,0,0,2.36,7.23,6.710417857142858,222.8,9624.21915,2992.5,723.6255
498,15,155.79999999999998,1,63.350413333333336,0,0,2.36,7.23,6.1575147619047605,222.8,9869.994397333332,2336.9999999999995,950.2562
498,15,155.79999999999998,4,47.807613333333336,0,0,2.36,7.23,5.602414761904761,222.8,7448.426157333333,2336.9999999999995,717.1142
499,15,19.8,1,58.7088,0,0,2.36,7.23,2.591742857142857,222.8,1162.43424,297.0,880.632
499,15,19.8,4,46.33848,0,0,2.36,7.23,2.1499457142857143,222.8,917.501904,297.0,695.0772
500,15,12.0,1,58.272,0,0,3.9,3.0,2.381142857142857,176.4,699.264,180.0,874.0799999999999
500,15,12.0,4,46.2012,0,0,3.9,3.0,1.9500428571428567,176.4,554.4144,180.0,693.018
501,15,13.1,1,58.3336,0,0,3.9,3.0,2.410842857142857,176.4,764.1701599999999,196.5,875.0039999999999
501,15,13.1,4,46.22056,0,0,3.9,3.0,1.9782342857142856,176.4,605.489336,196.5,693.3084
502,15,10.2,1,58.1712,0,0,3.9,3.0,2.332542857142857,176.4,593.34624,153.0,872.568
502,15,10.2,4,46.16952,0,0,3.9,3.0,1.9039114285714285,176.4,470.92910399999994,153.0,692.5427999999999
504,15,222.0,1,65.0672,1,0,3.9,3.936914285714286,7.873828571428572,176.4,14444.9184,3330.0,976.008
504,15,222.0,4,48.4652,1,0,3.9,3.64045,7.280900000000001,176.4,10759.2744,3330.0,726.9780000000001
505,15,92.8,1,61.598400000000005,0,0,3.9,3.0,4.519942857142857,176.4,5716.331520000001,1392.0,923.9760000000001
505,15,92.8,4,47.24664,0,0,3.9,3.0,4.00738,176.4,4384.488192,1392.0,708.6996
506,15,569.4,1,67.09,2,1,12.47330357142857,41.57767857142857,83.15535714285714,831.5535714285713,38201.046,8541.0,1006.35
506,15,569.4,4,49.24,2,1,11.995178571428571,39.98392857142857,79.96785714285714,799.6785714285714,28037.256,8541.0,738.6
507,15,266.5,1,66.22123333333333,1,0,3.9,4.513772023809524,9.027544047619047,176.4,17647.958683333334,3997.5,993.3185
507,15,266.5,4,48.90723333333334,1,0,3.9,4.204593452380952,8.409186904761905,176.4,13033.777683333334,3997.5,733.6085
508,15,171.6,1,63.760160000000006,2,0,3.9,3.283574285714286,6.567148571428572,176.4,10941.243456,2574.0,956.4024000000001
508,15,171.6,4,47.96456,0,0,3.9,3.00151,6.00302,176.4,8230.718496,2574.0,719.4684
509,15,29.9,1,59.2744,0,0,3.9,3.0,2.864442857142857,176.4,1772.3045599999998,448.5,889.116
509,15,29.9,4,46.51624,0,0,3.9,3.0,2.408794285714286,176.4,1390.835576,448.5,697.7436
511,15,19.0,1,58.664,0,0,0.3855214285714285,1.2850714285714284,2.570142857142857,25.70142857142857,1114.616,285.0,879.96
511,15,19.0,4,46.3244,0,0,0.3194164285714285,1.0647214285714286,2.129442857142857,21.29442857142857,880.1636,285.0,694.866
512,15,4.2,1,57.8352,0,0,0.3255814285714286,1.0852714285714289,2.1705428571428573,21.705428571428573,242.90784000000002,63.0,867.528
512,15,4.2,4,46.06392,0,0,0.262521,0.8750700000000001,1.7501400000000005,17.501400000000004,193.468464,63.0,690.9588
513,15,12.3,1,58.2888,0,0,0.3583864285714286,1.1946214285714287,2.389242857142857,23.89242857142857,716.9522400000001,184.5,874.332
513,15,12.3,4,46.20648,0,0,0.2936597142857142,0.9788657142857142,1.9577314285714285,19.577314285714284,568.339704,184.5,693.0971999999999
514,15,153.4,1,63.28817333333333,0,0,0.9142937857142855,3.0476459523809525,6.095291904761905,60.95291904761905,9708.405789333334,2301.0,949.3226
514,15,153.4,4,47.783773333333336,0,0,0.8312345000000001,2.7707816666666667,5.541563333333333,55.41563333333334,7330.030829333334,2301.0,716.7566
515,15,18.4,1,58.6304,0,0,0.3830914285714286,1.2769714285714286,2.5539428571428573,25.539428571428573,1078.79936,276.0,879.456
515,15,18.4,4,46.31384,0,0,0.3171098571428571,1.057032857142857,2.114065714285714,21.140657142857144,852.1746559999999,276.0,694.7076
516,15,153.39999999999998,1,63.28817333333333,0,0,0.9142937857142855,3.047645952380952,6.095291904761904,60.95291904761904,9708.405789333332,2300.9999999999995,949.3226
516,15,153.39999999999998,4,47.783773333333336,0,0,0.8312344999999999,2.7707816666666663,5.5415633333333325,55.415633333333325,7330.030829333333,2300.9999999999995,716.7566
517,15,158.6,1,63.42302666666667,0,0,0.9345162142857142,3.115054047619048,6.230108095238095,62.30108095238095,10058.892029333334,2379.0,951.3454
517,15,158.6,4,47.83542666666666,0,0,0.8510112142857142,2.8367040476190475,5.673408095238095,56.73408095238095,7586.698669333333,2379.0,717.5314
518,15,458.1,1,67.09,2,1,10.386428571428572,34.621428571428574,69.24285714285715,692.4285714285716,30733.929000000004,6871.5,1006.35
518,15,458.1,4,49.24,2,1,9.908303571428572,33.027678571428574,66.05535714285715,660.5535714285714,22556.844,6871.5,738.6
519,15,250.8,1,65.81408,1,0,1.2930754285714283,4.310251428571429,8.620502857142858,86.20502857142857,16506.171264,3762.0,987.2112000000001
519,15,250.8,4,48.75128,1,0,1.2016675714285714,4.005558571428571,8.011117142857142,80.11117142857142,12226.821024,3762.0,731.2692000000001
520,15,11.2,1,58.2272,0,0,0.3539314285714285,1.1797714285714287,2.3595428571428574,23.59542857142857,652.14464,168.0,873.408
520,15,11.2,4,46.18712,0,0,0.289431,0.96477,1.92954,19.2954,517.295744,168.0,692.8068
521,15,8.8,1,58.0928,0,0,4.33,8.79,2.294742857142857,519.77,511.21664000000004,132.0,871.3919999999999
521,15,8.8,4,46.14488,0,0,4.33,8.79,1.8680314285714288,519.77,406.074944,132.0,692.1732
522,15,9.2,1,58.1152,0,0,4.33,8.79,2.305542857142857,519.77,534.6598399999999,138.0,871.7280000000001
522,15,9.2,4,46.15192,0,0,4.33,8.79,1.878282857142857,519.77,424.59766399999995,138.0,692.2787999999999
524,15,26.4,1,59.0784,0,0,4.33,8.79,2.769942857142857,519.77,1559.66976,396.0,886.176
524,15,26.4,4,46.454640000000005,0,0,4.33,8.79,2.3190942857142858,519.77,1226.4024960000002,396.0,696.8196
525,15,45.6,1,60.1536,0,0,4.33,8.79,3.288342857142857,519.77,2743.00416,684.0,902.304
525,15,45.6,4,46.79256,0,0,4.33,8.79,2.811162857142857,519.77,2133.740736,684.0,701.8884
526,15,60.0,1,60.68,0,0,4.33,8.79,3.667142857142857,519.77,3640.8,900.0,910.2
526,15,60.0,4,46.958,0,0,4.33,8.79,3.1770714285714288,519.77,2817.48,900.0,704.37
527,15,323.5,1,67.09,2,1,7.86267857142857,26.208928571428565,52.41785714285713,524.1785714285713,21703.615,4852.5,1006.35
527,15,323.5,4,49.24,2,1,7.384553571428571,24.61517857142857,49.23035714285714,519.77,15929.140000000001,4852.5,738.6
528,15,183.2,1,64.06098666666666,0,0,4.33,8.79,6.86789238095238,519.77,11735.972757333333,2748.0,960.9148
528,15,183.2,4,48.07978666666666,0,0,4.33,8.79,6.297135238095237,519.77,8808.216917333331,2748.0,721.1967999999998
529,15,319.8,1,67.09,2,1,7.79330357142857,25.97767857142857,51.95535714285714,519.77,21455.382,4797.0,1006.35
529,15,319.8,4,49.24,2,1,7.3151785714285715,24.38392857142857,48.76785714285714,519.77,15746.952000000001,4797.0,738.6
530,15,24.8,1,58.988800000000005,0,0,4.33,8.79,2.726742857142858,519.77,1462.92224,372.0,884.8320000000001
530,15,24.8,4,46.42648,0,0,4.33,8.79,2.2780885714285715,519.77,1151.376704,372.0,696.3972
533,15,9.6,1,58.1376,0,0,3.0,18.5,2.3163428571428573,685.87,558.12096,144.0,872.064
533,15,9.6,4,46.15896,0,0,3.0,18.5,1.8885342857142853,685.87,443.126016,144.0,692.3844
534,15,41.4,1,59.918400000000005,0,0,3.0,18.5,3.1749428571428573,685.87,2480.62176,621.0,898.7760000000001
534,15,41.4,4,46.71864,0,0,3.0,18.5,2.703522857142857,685.87,1934.151696,621.0,700.7796
535,15,34.6,1,59.537600000000005,0,0,3.0,18.5,2.991342857142857,685.87,2060.0009600000003,519.0,893.0640000000001
535,15,34.6,4,46.59896,0,0,3.0,18.5,2.529248571428571,685.87,1612.324016,519.0,698.9843999999999
536,15,124.0,1,62.472,0,0,3.0,18.5,5.331142857142856,685.87,7746.528,1860.0,937.08
536,15,124.0,4,47.5212,0,0,3.0,18.5,4.797185714285714,685.87,5892.6288,1860.0,712.818
537,15,435.6,1,67.09,2,1,9.96455357142857,33.215178571428574,66.43035714285715,685.87,29224.404000000002,6534.0,1006.35
537,15,435.6,4,49.24,2,1,9.486428571428572,31.621428571428574,63.24285714285715,685.87,21448.944000000003,6534.0,738.6
538,15,301.4,1,67.09,2,1,7.448303571428571,24.82767857142857,49.65535714285714,685.87,20220.926,4521.0,1006.35
538,15,301.4,4,49.24,2,1,6.970178571428571,23.233928571428567,46.467857142857135,685.87,14840.936,4521.0,738.6
539,15,112.8,1,62.1584,0,0,3.0,18.5,5.039942857142857,685.87,7011.46752,1692.0,932.376
539,15,112.8,4,47.42264,0,0,3.0,18.5,4.513665714285714,685.87,5349.273792,1692.0,711.3396
540,15,53.4,1,60.4952,0,0,3.0,18.5,3.495542857142857,685.87,3230.44368,801.0,907.428
540,15,53.4,4,46.89992,0,0,3.0,18.5,3.0099971428571424,685.87,2504.455728,801.0,703.4988000000001
544,15,72.4,1,61.0272,0,0,0.5984314285714285,1.9947714285714289,3.989542857142857,39.89542857142857,4418.369280000001,1086.0,915.408
544,15,72.4,4,47.06712,0,0,0.5236452857142858,1.745484285714286,3.490968571428572,34.90968571428572,3407.6594880000007,1086.0,706.0068
545,15,22.6,1,58.8656,0,0,0.4001014285714285,1.3336714285714284,2.667342857142857,26.67342857142857,1330.36256,339.0,882.984
545,15,22.6,4,46.38776,0,0,0.3332558571428571,1.110852857142857,2.221705714285714,22.21705714285714,1048.363376,339.0,695.8164
546,15,20.0,1,58.72,0,0,0.3895714285714285,1.2985714285714287,2.5971428571428574,25.97142857142857,1174.4,300.0,880.8
546,15,20.0,4,46.342,0,0,0.3232607142857142,1.0775357142857145,2.1550714285714285,21.550714285714285,926.8399999999999,300.0,695.13
547,15,192.6,1,64.30476,0,0,1.0667397857142855,3.555799285714285,7.111598571428571,71.11598571428571,12385.096776,2889.0,964.5714
547,15,192.6,4,48.17316,0,0,0.9803205,3.267735,6.53547,65.3547,9278.150616,2889.0,722.5974
548,15,223.4,1,65.10350666666668,1,0,1.1865187857142856,3.9550626190476192,7.9101252380952385,79.10125238095237,14544.123389333336,3351.0,976.5526000000001
548,15,223.4,4,48.47910666666667,1,0,1.0974595,3.658198333333333,7.316396666666667,73.16396666666667,10830.232429333333,3351.0,727.1866
549,15,102.6,1,61.8728,0,0,0.7162114285714286,2.387371428571429,4.774742857142858,47.74742857142857,6348.14928,1539.0,928.092
549,15,102.6,4,47.33288,0,0,0.638319,2.12773,4.255459999999999,42.5546,4856.353488,1539.0,709.9932
550,15,327.6,1,67.09,2,1,7.939553571428572,26.465178571428574,52.93035714285715,529.3035714285714,21978.684,4914.0,1006.35
550,15,327.6,4,49.24,2,1,7.461428571428572,24.87142857142857,49.74285714285714,497.4285714285714,16131.024000000001,4914.0,738.6
551,15,8.4,1,58.0704,0,0,0.3425914285714285,1.1419714285714286,2.2839428571428573,22.83942857142857,487.79136,126.0,871.056
551,15,8.4,4,46.13784,0,0,0.2786669999999999,0.92889,1.85778,18.5778,387.557856,126.0,692.0676
552,15,4.38,1,57.84528,0,0,1.06,14.94,2.175402857142857,446.64,253.3623264,65.7,867.6792
552,15,4.38,4,46.067088000000005,0,0,1.06,14.94,1.7547531428571428,446.64,201.77384544000003,65.7,691.0063200000001
553,15,241.0,1,65.55993333333333,1,0,1.254963928571429,14.94,8.36642619047619,446.64,15799.943933333334,3615.0,983.399
553,15,241.0,4,48.653933333333335,1,0,1.1643960714285717,14.94,7.762640476190477,446.64,11725.597933333334,3615.0,729.809
554,15,24.0,1,58.944,0,0,1.06,14.94,2.705142857142857,446.64,1414.656,360.0,884.1600000000001
554,15,24.0,4,46.4124,0,0,1.06,14.94,2.2575857142857143,446.64,1113.8976,360.0,696.1859999999999
555,15,83.2,1,61.3296,0,0,1.06,14.94,4.270342857142857,446.64,5102.62272,1248.0,919.944
555,15,83.2,4,47.16216,0,0,1.06,14.94,3.764362857142857,446.64,3923.891712,1248.0,707.4324
556,15,22.2,1,58.8432,0,0,1.06,14.94,2.656542857142857,446.64,1306.31904,333.0,882.648
556,15,22.2,4,46.38072,0,0,1.06,14.94,2.2114542857142854,446.64,1029.6519839999999,333.0,695.7108
557,15,44.6,1,60.0976,0,0,1.06,14.94,3.261342857142857,446.64,2680.35296,669.0,901.4639999999999
557,15,44.6,4,46.77496,0,0,1.06,14.94,2.7855342857142857,446.64,2086.163216,669.0,701.6244
558,15,319.6,1,67.09,2,1,7.789553571428572,25.96517857142857,51.93035714285714,519.3035714285714,21441.964000000004,4794.0,1006.35
558,15,319.6,4,49.24,2,1,7.311428571428571,24.371428571428574,48.74285714285715,487.4285714285714,15737.104000000001,4794.0,738.6
559,15,81.6,1,61.2848,0,0,1.06,14.94,4.228742857142857,446.64,5000.839679999999,1224.0,919.2719999999999
559,15,81.6,4,47.14808,0,0,1.06,14.94,3.72386,446.64,3847.2833279999995,1224.0,707.2212
560,15,429.4,1,67.09,2,1,9.84830357142857,32.82767857142857,65.65535714285714,656.5535714285713,28808.446,6441.0,1006.35
560,15,429.4,4,49.24,2,1,9.370178571428571,31.23392857142857,62.46785714285714,624.6785714285714,21143.656,6441.0,738.6
561,15,240.0,1,65.534,1,0,1.251075,14.94,8.340499999999999,446.64,15728.160000000002,3600.0,983.0100000000001
561,15,240.0,4,48.644,1,0,1.1605928571428572,14.94,7.737285714285714,446.64,11674.56,3600.0,729.66
562,15,53.0,1,60.484,0,0,1.06,14.94,3.4851428571428573,446.64,3205.652,795.0,907.26
562,15,53.0,4,46.8964,0,0,1.06,14.94,2.9998714285714287,446.64,2485.5092,795.0,703.446
563,15,12.8,1,58.3168,0,0,1.06,14.94,2.402742857142857,446.64,746.45504,192.0,874.752
563,15,12.8,4,46.21528,0,0,1.06,14.94,1.9705457142857143,446.64,591.5555840000001,192.0,693.2292
564,15,889.1,1,67.09,2,1,18.46767857142857,61.55892857142858,123.11785714285716,1231.1785714285716,59649.719000000005,13336.5,1006.35
564,15,889.1,4,49.24,2,1,17.989553571428573,59.96517857142857,119.93035714285712,1199.303571428571,43779.284,13336.5,738.6
565,15,9.1,1,58.1096,0,0,0.3454264285714286,1.1514214285714286,2.302842857142857,446.64,528.79736,136.5,871.644
565,15,9.1,4,46.15016,0,0,0.281358,0.93786,1.87572,446.64,419.966456,136.5,692.2524
566,15,20.4,1,58.7424,0,0,0.3911914285714286,1.3039714285714288,2.6079428571428576,446.64,1198.34496,306.0,881.1360000000001
566,15,20.4,4,46.34904,0,0,0.3247984285714285,1.0826614285714284,2.165322857142857,446.64,945.520416,306.0,695.2356
568,15,71.0,1,60.988,1,0,0.5929714285714286,1.9765714285714289,3.953142857142857,446.64,4330.148,1065.0,914.8199999999999
568,15,71.0,4,47.0548,0,0,0.5183292857142856,1.7277642857142856,3.455528571428572,446.64,3340.8908,1065.0,705.822
569,15,310.3,1,67.09,2,1,7.615178571428571,25.38392857142857,50.76785714285714,507.6785714285714,20818.027000000002,4654.5,1006.35
569,15,310.3,4,49.24,2,1,7.137053571428572,23.790178571428573,47.580357142857146,475.8035714285714,15279.172,4654.5,738.6
570,15,1587.7,1,67.09,2,1,31.56642857142857,105.22142857142856,210.44285714285712,2104.428571428572,106518.793,23815.5,1006.35
570,15,1587.7,4,49.24,2,1,31.08830357142857,103.62767857142858,207.25535714285715,2072.553571428572,78178.348,23815.5,738.6
571,15,101.0,1,61.828,0,0,0.7099714285714285,2.3665714285714285,4.733142857142857,446.64,6244.628000000001,1515.0,927.4200000000001
